questionnaire_id,questionnaire_title,response_id,submitted_at_iso,rater_id,rater_username,book_id,book_title,book_url,question_id,question_scope,question_order,question_text,page_number,likert
5,Ed Sci Exp 1 Teacher French,223,2025-09-08T07:48:51.182724+00:00,52,sophierendina,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,6,4
5,Ed Sci Exp 1 Teacher French,223,2025-09-08T07:48:51.182724+00:00,52,sophierendina,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,7,4
5,Ed Sci Exp 1 Teacher French,223,2025-09-08T07:48:51.182724+00:00,52,sophierendina,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,8,4
5,Ed Sci Exp 1 Teacher French,223,2025-09-08T07:48:51.182724+00:00,52,sophierendina,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,9,4
5,Ed Sci Exp 1 Teacher French,223,2025-09-08T07:48:51.182724+00:00,52,sophierendina,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,10,5
5,Ed Sci Exp 1 Teacher French,223,2025-09-08T07:48:51.182724+00:00,52,sophierendina,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,11,4
5,Ed Sci Exp 1 Teacher French,223,2025-09-08T07:48:51.182724+00:00,52,sophierendina,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,12,5
5,Ed Sci Exp 1 Teacher French,223,2025-09-08T07:48:51.182724+00:00,52,sophierendina,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,13,4
5,Ed Sci Exp 1 Teacher French,223,2025-09-08T07:48:51.182724+00:00,52,sophierendina,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,14,4
5,Ed Sci Exp 1 Teacher French,223,2025-09-08T07:48:51.182724+00:00,52,sophierendina,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,15,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,166,BOOK,1,How consistent is the style of the images overall?,,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,167,BOOK,2,How consistent is the appearance of the elements overall?,,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,168,BOOK,3,How culturally appropriate are the images to the relevant culture?,,3
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,169,BOOK,4,How visually appealing do you find the images overall?,,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,1,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,2,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,3,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,4,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,5,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,6,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,7,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,8,1
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,9,3
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,10,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,11,3
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,12,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,13,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,14,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,155,PAGE,1,How well does the image correspond to the text?,15,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,1,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,2,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,3,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,4,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,5,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,6,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,7,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,8,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,9,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,10,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,11,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,12,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,13,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,14,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,156,PAGE,2,How accurate are the glosses?,15,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,1,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,2,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,3,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,4,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,5,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,6,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,7,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,8,4
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,9,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,10,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,11,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,12,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,13,5
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,14,3
5,Ed Sci Exp 1 Teacher French,231,2025-09-08T10:30:23.345778+00:00,19,christele,308,"EFL Adaptation 1 (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/308/,157,PAGE,3,How accurate are the translations?,15,4
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,166,BOOK,1,How consistent is the style of the images overall?,,5
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,167,BOOK,2,How consistent is the appearance of the elements overall?,,5
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,168,BOOK,3,How culturally appropriate are the images to the relevant culture?,,5
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,169,BOOK,4,How visually appealing do you find the images overall?,,5
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,1,4
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,2,4
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,3,4
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,4,4
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,5,4
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,6,5
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,7,4
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,8,4
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,9,5
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,10,5
5,Ed Sci Exp 1 Teacher French,226,2025-09-08T09:44:33.453876+00:00,52,sophierendina,309,"Secret Agent Samantha Loves Set Expressions (gpt-image-1, gpt-5, French glosses)",/accounts/public_content/309/,155,PAGE,1,How well does the image correspond to the text?,11,4
