questionnaire_id,questionnaire_title,response_id,submitted_at_iso,rater_id,rater_username,book_id,book_title,book_url,question_id,question_scope,question_order,question_text,page_number,likert
1,Education Sciences 2025 Triage,98,2025-07-22T10:26:54.418249+00:00,124,anon_22bf75c0,190,Sumo-Wrestler Tanya Loves Polite Forms of Address (gpt-image-1 version),/accounts/public_content/190/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,3
1,Education Sciences 2025 Triage,98,2025-07-22T10:26:54.418249+00:00,124,anon_22bf75c0,190,Sumo-Wrestler Tanya Loves Polite Forms of Address (gpt-image-1 version),/accounts/public_content/190/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,3
1,Education Sciences 2025 Triage,14,2025-07-04T08:40:45.012415+00:00,112,anon_4972d0de,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,14,2025-07-04T08:40:45.012415+00:00,112,anon_4972d0de,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,14,2025-07-04T08:40:45.012415+00:00,112,anon_4972d0de,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,4
1,Education Sciences 2025 Triage,40,2025-07-04T09:39:13.197634+00:00,113,anon_01d86c36,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,40,2025-07-04T09:39:13.197634+00:00,113,anon_01d86c36,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,40,2025-07-04T09:39:13.197634+00:00,113,anon_01d86c36,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,41,2025-07-04T09:39:40.653625+00:00,114,anon_fb1703e0,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,41,2025-07-04T09:39:40.653625+00:00,114,anon_fb1703e0,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,4
1,Education Sciences 2025 Triage,41,2025-07-04T09:39:40.653625+00:00,114,anon_fb1703e0,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,72,2025-07-05T08:05:58.983121+00:00,115,anon_c3721764,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,72,2025-07-05T08:05:58.983121+00:00,115,anon_c3721764,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,72,2025-07-05T08:05:58.983121+00:00,115,anon_c3721764,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,85,2025-07-22T09:44:34.702939+00:00,124,anon_22bf75c0,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,85,2025-07-22T09:44:34.702939+00:00,124,anon_22bf75c0,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,85,2025-07-22T09:44:34.702939+00:00,124,anon_22bf75c0,270,Report 3 EN Typical Day (gpt-image-1 version),/accounts/public_content/270/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,11,2025-07-04T08:35:01.703762+00:00,112,anon_4972d0de,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,11,2025-07-04T08:35:01.703762+00:00,112,anon_4972d0de,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,11,2025-07-04T08:35:01.703762+00:00,112,anon_4972d0de,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,35,2025-07-04T09:09:54.067417+00:00,113,anon_01d86c36,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,35,2025-07-04T09:09:54.067417+00:00,113,anon_01d86c36,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,35,2025-07-04T09:09:54.067417+00:00,113,anon_01d86c36,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,56,2025-07-04T10:49:37.973968+00:00,114,anon_fb1703e0,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,56,2025-07-04T10:49:37.973968+00:00,114,anon_fb1703e0,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,4
1,Education Sciences 2025 Triage,56,2025-07-04T10:49:37.973968+00:00,114,anon_fb1703e0,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,73,2025-07-05T08:06:46.414710+00:00,115,anon_c3721764,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,73,2025-07-05T08:06:46.414710+00:00,115,anon_c3721764,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,3
1,Education Sciences 2025 Triage,73,2025-07-05T08:06:46.414710+00:00,115,anon_c3721764,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,86,2025-07-22T09:51:14.847680+00:00,124,anon_22bf75c0,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,86,2025-07-22T09:51:14.847680+00:00,124,anon_22bf75c0,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,86,2025-07-22T09:51:14.847680+00:00,124,anon_22bf75c0,271,Report 3 EN Traditional (gpt-image-1 version),/accounts/public_content/271/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,1
1,Education Sciences 2025 Triage,25,2025-07-04T09:04:17.719555+00:00,112,anon_4972d0de,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,25,2025-07-04T09:04:17.719555+00:00,112,anon_4972d0de,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,25,2025-07-04T09:04:17.719555+00:00,112,anon_4972d0de,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,27,2025-07-04T09:05:56.237663+00:00,114,anon_fb1703e0,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,27,2025-07-04T09:05:56.237663+00:00,114,anon_fb1703e0,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,4
1,Education Sciences 2025 Triage,27,2025-07-04T09:05:56.237663+00:00,114,anon_fb1703e0,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,32,2025-07-04T09:07:47.973651+00:00,113,anon_01d86c36,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,32,2025-07-04T09:07:47.973651+00:00,113,anon_01d86c36,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,3
1,Education Sciences 2025 Triage,32,2025-07-04T09:07:47.973651+00:00,113,anon_01d86c36,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,66,2025-07-05T08:03:01.035469+00:00,115,anon_c3721764,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,66,2025-07-05T08:03:01.035469+00:00,115,anon_c3721764,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,4
1,Education Sciences 2025 Triage,66,2025-07-05T08:03:01.035469+00:00,115,anon_c3721764,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,94,2025-07-22T10:19:21.211435+00:00,124,anon_22bf75c0,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,94,2025-07-22T10:19:21.211435+00:00,124,anon_22bf75c0,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,2
1,Education Sciences 2025 Triage,94,2025-07-22T10:19:21.211435+00:00,124,anon_22bf75c0,273,Report 3 EN Robot (gpt-image-1 version),/accounts/public_content/273/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,1
1,Education Sciences 2025 Triage,19,2025-07-04T08:52:43.497049+00:00,112,anon_4972d0de,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,1
1,Education Sciences 2025 Triage,19,2025-07-04T08:52:43.497049+00:00,112,anon_4972d0de,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,19,2025-07-04T08:52:43.497049+00:00,112,anon_4972d0de,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,45,2025-07-04T10:12:31.803419+00:00,113,anon_01d86c36,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,1
1,Education Sciences 2025 Triage,45,2025-07-04T10:12:31.803419+00:00,113,anon_01d86c36,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,45,2025-07-04T10:12:31.803419+00:00,113,anon_01d86c36,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,60,2025-07-04T10:53:21.948058+00:00,114,anon_fb1703e0,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,2
1,Education Sciences 2025 Triage,60,2025-07-04T10:53:21.948058+00:00,114,anon_fb1703e0,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,4
1,Education Sciences 2025 Triage,60,2025-07-04T10:53:21.948058+00:00,114,anon_fb1703e0,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,2
1,Education Sciences 2025 Triage,63,2025-07-05T08:01:22.464787+00:00,115,anon_c3721764,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,2
1,Education Sciences 2025 Triage,63,2025-07-05T08:01:22.464787+00:00,115,anon_c3721764,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,4
1,Education Sciences 2025 Triage,63,2025-07-05T08:01:22.464787+00:00,115,anon_c3721764,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,92,2025-07-22T10:16:09.650034+00:00,124,anon_22bf75c0,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,1
1,Education Sciences 2025 Triage,92,2025-07-22T10:16:09.650034+00:00,124,anon_22bf75c0,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,2
1,Education Sciences 2025 Triage,92,2025-07-22T10:16:09.650034+00:00,124,anon_22bf75c0,274,Report 3 EN Picture Dictionary (gpt-image-1 version),/accounts/public_content/274/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,1
1,Education Sciences 2025 Triage,12,2025-07-04T08:38:36.361047+00:00,112,anon_4972d0de,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,12,2025-07-04T08:38:36.361047+00:00,112,anon_4972d0de,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,3
1,Education Sciences 2025 Triage,12,2025-07-04T08:38:36.361047+00:00,112,anon_4972d0de,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,3
1,Education Sciences 2025 Triage,50,2025-07-04T10:14:56.058401+00:00,113,anon_01d86c36,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,50,2025-07-04T10:14:56.058401+00:00,113,anon_01d86c36,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,4
1,Education Sciences 2025 Triage,50,2025-07-04T10:14:56.058401+00:00,113,anon_01d86c36,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,4
1,Education Sciences 2025 Triage,62,2025-07-04T10:57:45.583871+00:00,114,anon_fb1703e0,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,62,2025-07-04T10:57:45.583871+00:00,114,anon_fb1703e0,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,3
1,Education Sciences 2025 Triage,62,2025-07-04T10:57:45.583871+00:00,114,anon_fb1703e0,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,4
1,Education Sciences 2025 Triage,69,2025-07-05T08:04:40.953534+00:00,115,anon_c3721764,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,69,2025-07-05T08:04:40.953534+00:00,115,anon_c3721764,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,3
1,Education Sciences 2025 Triage,69,2025-07-05T08:04:40.953534+00:00,115,anon_c3721764,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,4
1,Education Sciences 2025 Triage,89,2025-07-22T10:10:58.580629+00:00,124,anon_22bf75c0,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,89,2025-07-22T10:10:58.580629+00:00,124,anon_22bf75c0,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,4
1,Education Sciences 2025 Triage,89,2025-07-22T10:10:58.580629+00:00,124,anon_22bf75c0,275,Report 3 EN Animals (gpt-image-1 version),/accounts/public_content/275/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,4
1,Education Sciences 2025 Triage,21,2025-07-04T08:54:08.562874+00:00,112,anon_4972d0de,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,21,2025-07-04T08:54:08.562874+00:00,112,anon_4972d0de,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
1,Education Sciences 2025 Triage,21,2025-07-04T08:54:08.562874+00:00,112,anon_4972d0de,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,34,2025-07-04T09:09:01.369853+00:00,113,anon_01d86c36,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,34,2025-07-04T09:09:01.369853+00:00,113,anon_01d86c36,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,4
1,Education Sciences 2025 Triage,34,2025-07-04T09:09:01.369853+00:00,113,anon_01d86c36,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,48,2025-07-04T10:14:08.024893+00:00,114,anon_fb1703e0,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,48,2025-07-04T10:14:08.024893+00:00,114,anon_fb1703e0,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,3
1,Education Sciences 2025 Triage,48,2025-07-04T10:14:08.024893+00:00,114,anon_fb1703e0,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,5
1,Education Sciences 2025 Triage,78,2025-07-05T08:09:06.350321+00:00,115,anon_c3721764,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,5
1,Education Sciences 2025 Triage,78,2025-07-05T08:09:06.350321+00:00,115,anon_c3721764,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,3
1,Education Sciences 2025 Triage,78,2025-07-05T08:09:06.350321+00:00,115,anon_c3721764,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,4
1,Education Sciences 2025 Triage,88,2025-07-22T10:05:28.867391+00:00,124,anon_22bf75c0,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,88,2025-07-22T10:05:28.867391+00:00,124,anon_22bf75c0,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,4
1,Education Sciences 2025 Triage,88,2025-07-22T10:05:28.867391+00:00,124,anon_22bf75c0,281,Report 3 EN Scientific/Technical (gpt-image-1 version) corrected,/accounts/public_content/281/,15,BOOK,3,I would seriously consider using this book (or parts of it) in a lesson.,,4
1,Education Sciences 2025 Triage,17,2025-07-04T08:49:19.237130+00:00,112,anon_4972d0de,285,Supermodel Lisa Loves Phrasal Verbs (gpt-image-1 version),/accounts/public_content/285/,13,BOOK,1,Language level is appropriate for mid-B1–B2 learners.,,4
1,Education Sciences 2025 Triage,17,2025-07-04T08:49:19.237130+00:00,112,anon_4972d0de,285,Supermodel Lisa Loves Phrasal Verbs (gpt-image-1 version),/accounts/public_content/285/,14,BOOK,2,Content & visuals feel engaging/relevant for an international EFL classroom.,,5
